order_no,order_date,customer_id,channel,sku,qty_units
511111,2026-01-02,PHM-0205,Pharmacy,PH10250,9
511111,2026-01-02,PHM-0205,Pharmacy,PH10194,5
511112,2026-01-02,PHM-0207,Pharmacy,PH10256,9
511112,2026-01-02,PHM-0207,Pharmacy,PH10172,2
511112,2026-01-02,PHM-0207,Pharmacy,PH10131,3
511113,2026-01-02,PHM-0208,Pharmacy,PH10335,2
511114,2026-01-02,PHM-0210,Pharmacy,PH10387,11
511115,2026-01-02,PHM-0212,Pharmacy,PH10196,9
511116,2026-01-02,PHM-0214,Pharmacy,PH10432,3
511117,2026-01-02,PHM-0215,Pharmacy,PH10446,6
511117,2026-01-02,PHM-0215,Pharmacy,PH10124,10
511117,2026-01-02,PHM-0215,Pharmacy,PH10238,12
511118,2026-01-02,PHM-0216,Pharmacy,SG20021,9
511118,2026-01-02,PHM-0216,Pharmacy,PH10527,2
511119,2026-01-02,PHM-0218,Pharmacy,PH10432,12
511119,2026-01-02,PHM-0218,Pharmacy,PH10183,10
511119,2026-01-02,PHM-0218,Pharmacy,PH10193,11
511120,2026-01-02,PHM-0219,Pharmacy,PH10355,12
511120,2026-01-02,PHM-0219,Pharmacy,SG20036,6
511120,2026-01-02,PHM-0219,Pharmacy,PH10339,6
511120,2026-01-02,PHM-0219,Pharmacy,PH10407,9
511121,2026-01-02,PHM-0220,Pharmacy,PH10454,6
511122,2026-01-02,PHM-0221,Pharmacy,SG20010,5
511122,2026-01-02,PHM-0221,Pharmacy,PH10043,8
511123,2026-01-02,PHM-0222,Pharmacy,PH10138,8
511124,2026-01-02,PHM-0224,Pharmacy,SG20036,11
511125,2026-01-02,PHM-0225,Pharmacy,PH10311,5
511126,2026-01-02,PHM-0226,Pharmacy,PH10162,10
511127,2026-01-02,PHM-0228,Pharmacy,PH10370,2
511128,2026-01-02,PHM-0229,Pharmacy,SG20017,6
511129,2026-01-02,PHM-0230,Pharmacy,PH10018,9
511129,2026-01-02,PHM-0230,Pharmacy,PH10166,10
511129,2026-01-02,PHM-0230,Pharmacy,SG20016,2
511130,2026-01-02,PHM-0231,Pharmacy,PH10176,2
511131,2026-01-02,PHM-0232,Pharmacy,PH10023,11
511131,2026-01-02,PHM-0232,Pharmacy,PH10049,4
511132,2026-01-02,PHM-0233,Pharmacy,PH10004,4
511132,2026-01-02,PHM-0233,Pharmacy,PH10160,6
511133,2026-01-02,PHM-0234,Pharmacy,PH10395,8
511133,2026-01-02,PHM-0234,Pharmacy,PH10377,5
511134,2026-01-02,PHM-0235,Pharmacy,PH10206,9
511135,2026-01-02,PHM-0236,Pharmacy,PH10496,7
511135,2026-01-02,PHM-0236,Pharmacy,PH10287,3
511135,2026-01-02,PHM-0236,Pharmacy,PH10210,10
511135,2026-01-02,PHM-0236,Pharmacy,PH10331,11
511136,2026-01-02,PHM-0237,Pharmacy,PH10049,3
511137,2026-01-02,PHM-0239,Pharmacy,PH10196,12
511137,2026-01-02,PHM-0239,Pharmacy,PH10529,3
511138,2026-01-02,PHM-0241,Pharmacy,PH10283,3
511138,2026-01-02,PHM-0241,Pharmacy,SG20012,11
511139,2026-01-02,PHM-0242,Pharmacy,SG20041,3
511140,2026-01-02,PHM-0245,Pharmacy,PH10146,8
511141,2026-01-02,PHM-0246,Pharmacy,SG20020,11
511141,2026-01-02,PHM-0246,Pharmacy,PH10065,6
511142,2026-01-02,PHM-0247,Pharmacy,PH10153,10
511143,2026-01-02,PHM-0248,Pharmacy,PH10389,3
511144,2026-01-02,PHM-0250,Pharmacy,PH10172,7
511145,2026-01-02,PHM-0251,Pharmacy,PH10138,2
511145,2026-01-02,PHM-0251,Pharmacy,PH10065,4
511146,2026-01-02,PHM-0254,Pharmacy,PH10510,5
511147,2026-01-02,PHM-0256,Pharmacy,PH10432,3
511148,2026-01-02,PHM-0258,Pharmacy,PH10355,3
511149,2026-01-02,PHM-0259,Pharmacy,PH10530,11
511150,2026-01-02,PHM-0260,Pharmacy,PH10022,12
511151,2026-01-05,DST-0001,Distributor,PH10398,1000
511151,2026-01-05,DST-0001,Distributor,PH10049,540
511151,2026-01-05,DST-0001,Distributor,SG20021,36
511151,2026-01-05,DST-0001,Distributor,PH10283,360
511151,2026-01-05,DST-0001,Distributor,PH10112,38
511152,2026-01-05,DST-0002,Distributor,PH10515,350
511152,2026-01-05,DST-0002,Distributor,SG20021,220
511152,2026-01-05,DST-0002,Distributor,PH10052,540
511152,2026-01-05,DST-0002,Distributor,PH10335,283
511152,2026-01-05,DST-0002,Distributor,PH10236,41
511153,2026-01-05,DST-0003,Distributor,PH10094,480
511153,2026-01-05,DST-0003,Distributor,PH10462,48
511153,2026-01-05,DST-0003,Distributor,PH10120,720
511153,2026-01-05,DST-0003,Distributor,PH10209,275
511153,2026-01-05,DST-0003,Distributor,PH10032,259
511153,2026-01-05,DST-0003,Distributor,PH10183,128
511153,2026-01-05,DST-0003,Distributor,PH10468,576
511153,2026-01-05,DST-0003,Distributor,PH10252,1200
511153,2026-01-05,DST-0003,Distributor,SG20041,56
511154,2026-01-05,DST-0004,Distributor,PH10132,420
511154,2026-01-05,DST-0004,Distributor,PH10197,360
511154,2026-01-05,DST-0004,Distributor,PH10510,269
511154,2026-01-05,DST-0004,Distributor,PH10166,840
511154,2026-01-05,DST-0004,Distributor,PH10398,1400
511154,2026-01-05,DST-0004,Distributor,PH10095,420
511154,2026-01-05,DST-0004,Distributor,PH10248,960
511154,2026-01-05,DST-0004,Distributor,PH10347,216
511155,2026-01-05,DST-0005,Distributor,PH10394,140
511155,2026-01-05,DST-0005,Distributor,PH10338,300
511155,2026-01-05,DST-0005,Distributor,PH10150,700
511155,2026-01-05,DST-0005,Distributor,PH10335,104
511155,2026-01-05,DST-0005,Distributor,PH10230,281
511155,2026-01-05,DST-0005,Distributor,PH10499,300
511155,2026-01-05,DST-0005,Distributor,PH10255,480
511155,2026-01-05,DST-0005,Distributor,PH10236,279
511155,2026-01-05,DST-0005,Distributor,PH10139,120
511155,2026-01-05,DST-0005,Distributor,PH10159,60
511155,2026-01-05,DST-0005,Distributor,PH10147,93
511155,2026-01-05,DST-0005,Distributor,PH10331,191
511155,2026-01-05,DST-0005,Distributor,PH10153,360
511156,2026-01-05,DST-0006,Distributor,PH10072,480
511156,2026-01-05,DST-0006,Distributor,PH10075,720
511156,2026-01-05,DST-0006,Distributor,PH10361,108
511156,2026-01-05,DST-0006,Distributor,PH10212,420
511156,2026-01-05,DST-0006,Distributor,PH10063,1680
511156,2026-01-05,DST-0006,Distributor,PH10529,137
511156,2026-01-05,DST-0006,Distributor,PH10236,960
511157,2026-01-05,DST-0007,Distributor,PH10049,144
511157,2026-01-05,DST-0007,Distributor,PH10043,127
511157,2026-01-05,DST-0007,Distributor,PH10479,384
511157,2026-01-05,DST-0007,Distributor,PH10206,600
511157,2026-01-05,DST-0007,Distributor,PH10350,92
511157,2026-01-05,DST-0007,Distributor,PH10248,206
511157,2026-01-05,DST-0007,Distributor,PH10314,400
511157,2026-01-05,DST-0007,Distributor,PH10095,240
511157,2026-01-05,DST-0007,Distributor,PH10452,280
511157,2026-01-05,DST-0007,Distributor,PH10364,288
511157,2026-01-05,DST-0007,Distributor,PH10359,243
511158,2026-01-05,DST-0008,Distributor,PH10056,900
511158,2026-01-05,DST-0008,Distributor,SG20036,45
511158,2026-01-05,DST-0008,Distributor,PH10052,180
511158,2026-01-05,DST-0008,Distributor,PH10065,540
511158,2026-01-05,DST-0008,Distributor,PH10200,168
511158,2026-01-05,DST-0008,Distributor,SG20036,400
511158,2026-01-05,DST-0008,Distributor,PH10052,20
511158,2026-01-05,DST-0008,Distributor,PH10193,120
511158,2026-01-05,DST-0008,Distributor,PH10166,600
511158,2026-01-05,DST-0008,Distributor,PH10172,240
511158,2026-01-05,DST-0008,Distributor,PH10193,106
511158,2026-01-05,DST-0008,Distributor,PH10110,209
511159,2026-01-05,DST-0009,Distributor,PH10230,360
511159,2026-01-05,DST-0009,Distributor,PH10381,20
511159,2026-01-05,DST-0009,Distributor,PH10520,290
511159,2026-01-05,DST-0009,Distributor,PH10035,226
511159,2026-01-05,DST-0009,Distributor,SG20017,40
511159,2026-01-05,DST-0009,Distributor,PH10227,278
511159,2026-01-05,DST-0009,Distributor,PH10432,1000
511159,2026-01-05,DST-0009,Distributor,PH10528,72
511159,2026-01-05,DST-0009,Distributor,SG20062,44
511159,2026-01-05,DST-0009,Distributor,PH10073,900
511159,2026-01-05,DST-0009,Distributor,PH10095,240
511160,2026-01-05,DST-0010,Distributor,PH10426,500
511160,2026-01-05,DST-0010,Distributor,PH10497,400
511160,2026-01-05,DST-0010,Distributor,PH10488,400
511160,2026-01-05,DST-0010,Distributor,PH10456,238
511160,2026-01-05,DST-0010,Distributor,PH10248,1440
511160,2026-01-05,DST-0010,Distributor,PH10257,206
511160,2026-01-05,DST-0010,Distributor,PH10119,284
511160,2026-01-05,DST-0010,Distributor,PH10095,239
511160,2026-01-05,DST-0010,Distributor,PH10200,240
511161,2026-01-05,DST-0011,Distributor,PH10009,260
511161,2026-01-05,DST-0011,Distributor,SG20021,38
511161,2026-01-05,DST-0011,Distributor,PH10462,144
511162,2026-01-05,DST-0012,Distributor,PH10183,240
511162,2026-01-05,DST-0012,Distributor,PH10110,840
511162,2026-01-05,DST-0012,Distributor,PH10384,40
511162,2026-01-05,DST-0012,Distributor,PH10196,180
511162,2026-01-05,DST-0012,Distributor,SG20005,40
511162,2026-01-05,DST-0012,Distributor,PH10045,1680
511162,2026-01-05,DST-0012,Distributor,PH10503,1500
511162,2026-01-05,DST-0012,Distributor,PH10462,192
511162,2026-01-05,DST-0012,Distributor,PH10049,266
511162,2026-01-05,DST-0012,Distributor,PH10380,273
511162,2026-01-05,DST-0012,Distributor,PH10023,720
511162,2026-01-05,DST-0012,Distributor,PH10399,500
511163,2026-01-05,HSP-0001,Hospital,PH10183,70
511163,2026-01-05,HSP-0001,Hospital,PH10432,76
511163,2026-01-05,HSP-0001,Hospital,PH10257,35
511164,2026-01-05,HSP-0002,Hospital,PH10172,84
511164,2026-01-05,HSP-0002,Hospital,PH10356,29
511165,2026-01-05,HSP-0003,Hospital,PH10162,39
511165,2026-01-05,HSP-0003,Hospital,PH10502,28
511165,2026-01-05,HSP-0003,Hospital,PH10419,45
511165,2026-01-05,HSP-0003,Hospital,PH10313,39
511165,2026-01-05,HSP-0003,Hospital,PH10121,87
511165,2026-01-05,HSP-0003,Hospital,PH10020,102
511165,2026-01-05,HSP-0003,Hospital,SG20011,36
511165,2026-01-05,HSP-0003,Hospital,PH10206,115
511166,2026-01-05,HSP-0004,Hospital,PH10193,49
511166,2026-01-05,HSP-0004,Hospital,PH10138,50
511167,2026-01-05,HSP-0005,Hospital,PH10138,82
511167,2026-01-05,HSP-0005,Hospital,PH10496,119
511167,2026-01-05,HSP-0005,Hospital,SG20011,107
511167,2026-01-05,HSP-0005,Hospital,PH10138,36
511167,2026-01-05,HSP-0005,Hospital,PH10340,79
511167,2026-01-05,HSP-0005,Hospital,PH10071,95
511167,2026-01-05,HSP-0005,Hospital,PH10456,78
511168,2026-01-05,HSP-0006,Hospital,PH10092,98
511168,2026-01-05,HSP-0006,Hospital,PH10120,107
511168,2026-01-05,HSP-0006,Hospital,PH10044,32
511168,2026-01-05,HSP-0006,Hospital,PH10148,13
511168,2026-01-05,HSP-0006,Hospital,PH10193,28
511169,2026-01-05,HSP-0007,Hospital,SG20016,38
511169,2026-01-05,HSP-0007,Hospital,PH10037,24
511170,2026-01-05,HSP-0008,Hospital,PH10137,60
511170,2026-01-05,HSP-0008,Hospital,PH10256,54
511170,2026-01-05,HSP-0008,Hospital,PH10196,73
511170,2026-01-05,HSP-0008,Hospital,PH10355,76
511170,2026-01-05,HSP-0008,Hospital,PH10171,44
511171,2026-01-05,HSP-0009,Hospital,PH10165,35
511171,2026-01-05,HSP-0009,Hospital,PH10230,53
511171,2026-01-05,HSP-0009,Hospital,PH10289,73
511171,2026-01-05,HSP-0009,Hospital,PH10188,114
511171,2026-01-05,HSP-0009,Hospital,PH10356,62
511171,2026-01-05,HSP-0009,Hospital,PH10170,114
511171,2026-01-05,HSP-0009,Hospital,PH10020,108
511172,2026-01-05,HSP-0010,Hospital,PH10197,21
511172,2026-01-05,HSP-0010,Hospital,PH10165,52
511172,2026-01-05,HSP-0010,Hospital,PH10045,33
511173,2026-01-05,HSP-0011,Hospital,SG20016,111
511173,2026-01-05,HSP-0011,Hospital,PH10148,36
511173,2026-01-05,HSP-0011,Hospital,PH10432,117
511173,2026-01-05,HSP-0011,Hospital,PH10447,38
511173,2026-01-05,HSP-0011,Hospital,PH10404,76
511173,2026-01-05,HSP-0011,Hospital,PH10181,47
511173,2026-01-05,HSP-0011,Hospital,PH10339,100
511173,2026-01-05,HSP-0011,Hospital,PH10129,65
511173,2026-01-05,HSP-0011,Hospital,PH10352,59
511173,2026-01-05,HSP-0011,Hospital,SG20016,65
511174,2026-01-05,HSP-0012,Hospital,PH10095,38
511175,2026-01-05,HSP-0013,Hospital,PH10462,61
511175,2026-01-05,HSP-0013,Hospital,PH10462,12
511175,2026-01-05,HSP-0013,Hospital,PH10194,54
511175,2026-01-05,HSP-0013,Hospital,PH10362,30
511176,2026-01-05,HSP-0014,Hospital,SG20021,69
511176,2026-01-05,HSP-0014,Hospital,PH10462,10
511176,2026-01-05,HSP-0014,Hospital,PH10359,98
511176,2026-01-05,HSP-0014,Hospital,PH10339,42
511176,2026-01-05,HSP-0014,Hospital,PH10520,80
511176,2026-01-05,HSP-0014,Hospital,PH10095,65
511176,2026-01-05,HSP-0014,Hospital,PH10426,53
511177,2026-01-05,HSP-0015,Hospital,PH10250,61
511177,2026-01-05,HSP-0015,Hospital,PH10218,110
511178,2026-01-05,HSP-0016,Hospital,PH10096,110
511178,2026-01-05,HSP-0016,Hospital,PH10119,94
511178,2026-01-05,HSP-0016,Hospital,PH10112,27
511179,2026-01-05,HSP-0017,Hospital,PH10311,114
511179,2026-01-05,HSP-0017,Hospital,PH10376,45
511179,2026-01-05,HSP-0017,Hospital,PH10148,69
511180,2026-01-05,HSP-0018,Hospital,PH10479,17
511180,2026-01-05,HSP-0018,Hospital,PH10197,88
511181,2026-01-05,HSP-0019,Hospital,PH10382,35
511181,2026-01-05,HSP-0019,Hospital,PH10009,39
511181,2026-01-05,HSP-0019,Hospital,PH10032,100
511181,2026-01-05,HSP-0019,Hospital,SG20016,77
511182,2026-01-05,HSP-0020,Hospital,PH10328,16
511182,2026-01-05,HSP-0020,Hospital,PH10299,17
511183,2026-01-05,HSP-0021,Hospital,SG20041,48
511183,2026-01-05,HSP-0021,Hospital,PH10004,85
511183,2026-01-05,HSP-0021,Hospital,PH10432,20
511184,2026-01-05,HSP-0022,Hospital,PH10376,16
511184,2026-01-05,HSP-0022,Hospital,PH10395,37
511184,2026-01-05,HSP-0022,Hospital,PH10256,105
511184,2026-01-05,HSP-0022,Hospital,PH10489,79
511184,2026-01-05,HSP-0022,Hospital,PH10335,48
511184,2026-01-05,HSP-0022,Hospital,SG20001,80
511185,2026-01-05,HSP-0023,Hospital,SG20011,72
511185,2026-01-05,HSP-0023,Hospital,SG20017,92
511185,2026-01-05,HSP-0023,Hospital,PH10106,116
511185,2026-01-05,HSP-0023,Hospital,PH10138,24
511185,2026-01-05,HSP-0023,Hospital,PH10217,14
511186,2026-01-05,HSP-0024,Hospital,PH10261,72
511186,2026-01-05,HSP-0024,Hospital,PH10181,114
511187,2026-01-05,HSP-0025,Hospital,PH10462,55
511187,2026-01-05,HSP-0025,Hospital,PH10095,91
511187,2026-01-05,HSP-0025,Hospital,PH10257,93
511187,2026-01-05,HSP-0025,Hospital,PH10335,57
511187,2026-01-05,HSP-0025,Hospital,PH10462,51
511187,2026-01-05,HSP-0025,Hospital,PH10158,52
511188,2026-01-05,HSP-0026,Hospital,PH10427,89
511188,2026-01-05,HSP-0026,Hospital,PH10355,41
511188,2026-01-05,HSP-0026,Hospital,PH10338,78
511188,2026-01-05,HSP-0026,Hospital,PH10052,69
511188,2026-01-05,HSP-0026,Hospital,PH10338,77
511188,2026-01-05,HSP-0026,Hospital,PH10462,77
511189,2026-01-05,HSP-0027,Hospital,PH10070,63
511189,2026-01-05,HSP-0027,Hospital,PH10338,31
511189,2026-01-05,HSP-0027,Hospital,PH10513,94
511190,2026-01-05,HSP-0028,Hospital,PH10509,47
511190,2026-01-05,HSP-0028,Hospital,PH10095,40
511190,2026-01-05,HSP-0028,Hospital,PH10210,50
511190,2026-01-05,HSP-0028,Hospital,SG20021,20
511191,2026-01-05,HSP-0029,Hospital,PH10514,91
511191,2026-01-05,HSP-0029,Hospital,PH10355,65
511192,2026-01-05,HSP-0030,Hospital,PH10045,112
511192,2026-01-05,HSP-0030,Hospital,PH10205,102
511192,2026-01-05,HSP-0030,Hospital,PH10361,20
511192,2026-01-05,HSP-0030,Hospital,PH10462,86
511192,2026-01-05,HSP-0030,Hospital,PH10462,73
511192,2026-01-05,HSP-0030,Hospital,PH10442,107
511192,2026-01-05,HSP-0030,Hospital,PH10010,94
511192,2026-01-05,HSP-0030,Hospital,PH10253,91
511193,2026-01-05,HSP-0031,Hospital,SG20041,116
511193,2026-01-05,HSP-0031,Hospital,PH10196,109
511193,2026-01-05,HSP-0031,Hospital,PH10257,34
511193,2026-01-05,HSP-0031,Hospital,PH10335,90
511194,2026-01-05,HSP-0032,Hospital,PH10311,59
511194,2026-01-05,HSP-0032,Hospital,PH10172,99
511195,2026-01-05,HSP-0033,Hospital,PH10178,98
511195,2026-01-05,HSP-0033,Hospital,PH10101,104
511195,2026-01-05,HSP-0033,Hospital,PH10131,98
511195,2026-01-05,HSP-0033,Hospital,SG20041,108
511195,2026-01-05,HSP-0033,Hospital,PH10093,34
511195,2026-01-05,HSP-0033,Hospital,PH10191,62
511196,2026-01-05,HSP-0034,Hospital,PH10310,22
511196,2026-01-05,HSP-0034,Hospital,PH10193,22
511197,2026-01-05,HSP-0035,Hospital,PH10169,106
511197,2026-01-05,HSP-0035,Hospital,PH10193,50
511197,2026-01-05,HSP-0035,Hospital,PH10178,100
511197,2026-01-05,HSP-0035,Hospital,PH10166,78
511197,2026-01-05,HSP-0035,Hospital,PH10217,54
511197,2026-01-05,HSP-0035,Hospital,PH10513,110
511197,2026-01-05,HSP-0035,Hospital,PH10045,111
511197,2026-01-05,HSP-0035,Hospital,PH10375,68
511198,2026-01-05,HSP-0036,Hospital,PH10158,33
511198,2026-01-05,HSP-0036,Hospital,SG20021,35
511199,2026-01-05,HSP-0037,Hospital,PH10049,28
511199,2026-01-05,HSP-0037,Hospital,PH10328,51
511199,2026-01-05,HSP-0037,Hospital,PH10257,104
511199,2026-01-05,HSP-0037,Hospital,PH10462,62
511200,2026-01-05,HSP-0038,Hospital,SG20067,31
511200,2026-01-05,HSP-0038,Hospital,PH10432,111
511200,2026-01-05,HSP-0038,Hospital,PH10148,15
511200,2026-01-05,HSP-0038,Hospital,PH10052,63
511200,2026-01-05,HSP-0038,Hospital,PH10176,93
511200,2026-01-05,HSP-0038,Hospital,PH10007,112
511200,2026-01-05,HSP-0038,Hospital,PH10248,104
511201,2026-01-05,PHM-0001,Pharmacy,PH10432,7
511202,2026-01-05,PHM-0002,Pharmacy,PH10053,2
511203,2026-01-05,PHM-0004,Pharmacy,PH10427,6
511203,2026-01-05,PHM-0004,Pharmacy,PH10256,2
511203,2026-01-05,PHM-0004,Pharmacy,PH10206,9
511203,2026-01-05,PHM-0004,Pharmacy,PH10381,4
511204,2026-01-05,PHM-0005,Pharmacy,PH10085,5
511204,2026-01-05,PHM-0005,Pharmacy,PH10281,2
511205,2026-01-05,PHM-0006,Pharmacy,PH10196,8
511206,2026-01-05,PHM-0008,Pharmacy,PH10339,10
511206,2026-01-05,PHM-0008,Pharmacy,PH10502,10
511206,2026-01-05,PHM-0008,Pharmacy,PH10040,10
511207,2026-01-05,PHM-0009,Pharmacy,PH10197,3
511208,2026-01-05,PHM-0010,Pharmacy,PH10362,10
511209,2026-01-05,PHM-0011,Pharmacy,PH10257,10
511210,2026-01-05,PHM-0012,Pharmacy,SG20021,11
511211,2026-01-05,PHM-0013,Pharmacy,PH10355,2
511212,2026-01-05,PHM-0014,Pharmacy,PH10044,11
511212,2026-01-05,PHM-0014,Pharmacy,PH10074,5
511213,2026-01-05,PHM-0015,Pharmacy,PH10166,7
511213,2026-01-05,PHM-0015,Pharmacy,PH10283,8
511214,2026-01-05,PHM-0016,Pharmacy,PH10232,9
511215,2026-01-05,PHM-0017,Pharmacy,PH10502,4
511216,2026-01-05,PHM-0018,Pharmacy,PH10183,6
511217,2026-01-05,PHM-0019,Pharmacy,SG20018,10
511217,2026-01-05,PHM-0019,Pharmacy,PH10456,6
511218,2026-01-05,PHM-0020,Pharmacy,PH10009,9
511218,2026-01-05,PHM-0020,Pharmacy,PH10197,6
511219,2026-01-05,PHM-0022,Pharmacy,PH10270,7
511220,2026-01-05,PHM-0023,Pharmacy,PH10311,3
511220,2026-01-05,PHM-0023,Pharmacy,PH10462,6
511220,2026-01-05,PHM-0023,Pharmacy,PH10416,6
511221,2026-01-05,PHM-0024,Pharmacy,SG20043,4
511221,2026-01-05,PHM-0024,Pharmacy,PH10528,5
511221,2026-01-05,PHM-0024,Pharmacy,PH10049,4
511222,2026-01-05,PHM-0025,Pharmacy,PH10355,9
511222,2026-01-05,PHM-0025,Pharmacy,PH10338,4
511222,2026-01-05,PHM-0025,Pharmacy,PH10009,8
511223,2026-01-05,PHM-0026,Pharmacy,PH10112,5
511223,2026-01-05,PHM-0026,Pharmacy,PH10052,5
511223,2026-01-05,PHM-0026,Pharmacy,PH10158,3
511224,2026-01-05,PHM-0027,Pharmacy,PH10036,2
511224,2026-01-05,PHM-0027,Pharmacy,SG20021,3
511224,2026-01-05,PHM-0027,Pharmacy,PH10314,10
511225,2026-01-05,PHM-0028,Pharmacy,PH10253,4
511225,2026-01-05,PHM-0028,Pharmacy,PH10492,4
511226,2026-01-05,PHM-0029,Pharmacy,PH10481,5
511227,2026-01-05,PHM-0031,Pharmacy,PH10311,4
511227,2026-01-05,PHM-0031,Pharmacy,PH10049,10
511228,2026-01-05,PHM-0032,Pharmacy,PH10051,10
511228,2026-01-05,PHM-0032,Pharmacy,SG20062,12
511228,2026-01-05,PHM-0032,Pharmacy,PH10164,10
511229,2026-01-05,PHM-0033,Pharmacy,PH10381,3
511229,2026-01-05,PHM-0033,Pharmacy,PH10043,3
511230,2026-01-05,PHM-0034,Pharmacy,SG20041,3
511231,2026-01-05,PHM-0036,Pharmacy,PH10503,7
511231,2026-01-05,PHM-0036,Pharmacy,PH10009,2
511232,2026-01-05,PHM-0037,Pharmacy,PH10385,5
511233,2026-01-05,PHM-0038,Pharmacy,PH10119,4
511233,2026-01-05,PHM-0038,Pharmacy,PH10514,2
511234,2026-01-05,PHM-0039,Pharmacy,PH10212,4
511234,2026-01-05,PHM-0039,Pharmacy,PH10200,8
511235,2026-01-05,PHM-0041,Pharmacy,PH10194,3
511235,2026-01-05,PHM-0041,Pharmacy,PH10200,7
511236,2026-01-05,PHM-0042,Pharmacy,PH10049,6
511236,2026-01-05,PHM-0042,Pharmacy,PH10021,5
511236,2026-01-05,PHM-0042,Pharmacy,PH10333,2
511237,2026-01-05,PHM-0043,Pharmacy,PH10095,5
511237,2026-01-05,PHM-0043,Pharmacy,PH10236,3
511238,2026-01-05,PHM-0044,Pharmacy,PH10193,12
511239,2026-01-05,PHM-0045,Pharmacy,PH10381,6
511240,2026-01-05,PHM-0046,Pharmacy,PH10340,11
511240,2026-01-05,PHM-0046,Pharmacy,PH10072,2
511241,2026-01-05,PHM-0047,Pharmacy,PH10502,8
511241,2026-01-05,PHM-0047,Pharmacy,PH10480,9
511242,2026-01-05,PHM-0048,Pharmacy,PH10191,10
511243,2026-01-05,PHM-0050,Pharmacy,PH10394,4
511244,2026-01-05,PHM-0051,Pharmacy,PH10328,9
511244,2026-01-05,PHM-0051,Pharmacy,PH10502,8
511245,2026-01-05,PHM-0052,Pharmacy,PH10215,2
511246,2026-01-05,PHM-0054,Pharmacy,PH10248,2
511247,2026-01-05,PHM-0055,Pharmacy,PH10420,5
511247,2026-01-05,PHM-0055,Pharmacy,PH10144,4
511247,2026-01-05,PHM-0055,Pharmacy,PH10311,10
511248,2026-01-05,PHM-0056,Pharmacy,PH10335,12
511249,2026-01-05,PHM-0057,Pharmacy,PH10193,2
511250,2026-01-05,PHM-0058,Pharmacy,PH10206,6
511251,2026-01-05,PHM-0059,Pharmacy,PH10334,9
511251,2026-01-05,PHM-0059,Pharmacy,PH10206,12
511251,2026-01-05,PHM-0059,Pharmacy,SG20032,6
511252,2026-01-05,PHM-0060,Pharmacy,PH10435,11
511252,2026-01-05,PHM-0060,Pharmacy,PH10513,3
511253,2026-01-05,PHM-0063,Pharmacy,SG20041,2
511254,2026-01-05,PHM-0064,Pharmacy,PH10157,4
511255,2026-01-05,PHM-0065,Pharmacy,PH10420,2
511256,2026-01-05,PHM-0066,Pharmacy,PH10432,12
511257,2026-01-05,PHM-0067,Pharmacy,PH10230,10
511258,2026-01-05,PHM-0068,Pharmacy,PH10252,10
511258,2026-01-05,PHM-0068,Pharmacy,PH10252,10
511258,2026-01-05,PHM-0068,Pharmacy,PH10356,7
511259,2026-01-05,PHM-0069,Pharmacy,PH10328,12
511259,2026-01-05,PHM-0069,Pharmacy,PH10236,11
511260,2026-01-05,PHM-0070,Pharmacy,PH10248,12
511260,2026-01-05,PHM-0070,Pharmacy,PH10166,7
511261,2026-01-05,PHM-0071,Pharmacy,PH10502,10
511262,2026-01-05,PHM-0072,Pharmacy,PH10113,5
511263,2026-01-05,PHM-0073,Pharmacy,PH10385,2
511263,2026-01-05,PHM-0073,Pharmacy,PH10181,10
511264,2026-01-05,PHM-0074,Pharmacy,PH10311,6
511264,2026-01-05,PHM-0074,Pharmacy,PH10023,8
511265,2026-01-05,PHM-0075,Pharmacy,PH10510,10
511266,2026-01-05,PHM-0076,Pharmacy,PH10248,9
511266,2026-01-05,PHM-0076,Pharmacy,PH10105,11
511266,2026-01-05,PHM-0076,Pharmacy,PH10035,5
511267,2026-01-05,PHM-0077,Pharmacy,PH10101,6
511267,2026-01-05,PHM-0077,Pharmacy,PH10281,6
511268,2026-01-05,PHM-0079,Pharmacy,PH10217,6
511269,2026-01-05,PHM-0080,Pharmacy,PH10183,9
511269,2026-01-05,PHM-0080,Pharmacy,PH10356,4
511270,2026-01-05,PHM-0081,Pharmacy,PH10188,3
511270,2026-01-05,PHM-0081,Pharmacy,PH10188,11
511270,2026-01-05,PHM-0081,Pharmacy,PH10166,12
511271,2026-01-05,PHM-0083,Pharmacy,PH10200,12
511271,2026-01-05,PHM-0083,Pharmacy,PH10529,10
511271,2026-01-05,PHM-0083,Pharmacy,PH10105,12
511272,2026-01-05,PHM-0084,Pharmacy,PH10253,2
511273,2026-01-05,PHM-0085,Pharmacy,PH10475,2
511273,2026-01-05,PHM-0085,Pharmacy,PH10100,6
511274,2026-01-05,PHM-0086,Pharmacy,PH10456,12
511274,2026-01-05,PHM-0086,Pharmacy,PH10311,5
511274,2026-01-05,PHM-0086,Pharmacy,PH10150,5
511275,2026-01-05,PHM-0087,Pharmacy,PH10420,6
511276,2026-01-05,PHM-0091,Pharmacy,SG20022,12
511276,2026-01-05,PHM-0091,Pharmacy,PH10052,10
511277,2026-01-05,PHM-0092,Pharmacy,PH10206,3
511277,2026-01-05,PHM-0092,Pharmacy,PH10099,11
511277,2026-01-05,PHM-0092,Pharmacy,PH10253,2
511278,2026-01-05,PHM-0093,Pharmacy,PH10100,12
511278,2026-01-05,PHM-0093,Pharmacy,PH10515,2
511279,2026-01-05,PHM-0096,Pharmacy,PH10361,2
