sku,batch,expiry_date,stock_type,qty_units,snapshot_date,description,principal,category,product_group,storage_condition,units_per_case,case_length_cm,case_width_cm,case_height_cm,case_cbm,case_weight_kg,unit_cost_nzd,ti,hi,cases_per_pallet,pallet_height_cm,pallet_weight_kg,pallet_cbm,cases,cbm,pallets,value_nzd,positions_naive,zone,positions,shelf_bins,months_to_expiry
PH10303,30325146,2028-11-24,Saleable,3777,2026-02-28,Omeprazole 40mg Capsules 2x14,Venrick Laboratories,Pharma,Capsules,Below 25C,100.0,46.8,38.7,20.8,0.03767,7.31,21.44,6.0,6.0,36.0,139.8,288.16,1.35612,37.77,1.4227959000000001,1.0491666666666668,80978.88,2.0,Pallet racking,2.0,0,32.89473684210527
PH10303,30358597,2028-01-15,Saleable,2785,2026-02-28,Omeprazole 40mg Capsules 2x14,Venrick Laboratories,Pharma,Capsules,Below 25C,100.0,46.8,38.7,20.8,0.03767,7.31,21.44,6.0,6.0,36.0,139.8,288.16,1.35612,27.85,1.0491095000000001,0.7736111111111111,59710.4,1.0,Pallet racking,1.0,0,22.565789473684212
PH10305,30591236,2027-02-13,Saleable,1017,2026-02-28,Pregabalin 75mg Capsules 60s,Solandra Health,Pharma,Capsules,Below 25C,60.0,41.7,29.6,17.6,0.02172,3.37,13.79,8.0,7.0,56.0,138.20000000000002,213.72,1.21632,16.95,0.368154,0.3026785714285714,14024.429999999998,1.0,Pallet racking,1.0,0,11.513157894736842
PH10305,30548960,2028-06-23,Saleable,137,2026-02-28,Pregabalin 75mg Capsules 60s,Solandra Health,Pharma,Capsules,Below 25C,60.0,41.7,29.6,17.6,0.02172,3.37,13.79,8.0,7.0,56.0,138.20000000000002,213.72,1.21632,2.283333333333333,0.049594,0.040773809523809525,1889.2299999999998,1.0,Shelving,0.0,1,27.828947368421055
PH10305,30573686,2029-01-25,Saleable,77,2026-02-28,Pregabalin 75mg Capsules 60s,Solandra Health,Pharma,Capsules,Below 25C,60.0,41.7,29.6,17.6,0.02172,3.37,13.79,8.0,7.0,56.0,138.20000000000002,213.72,1.21632,1.2833333333333334,0.027874000000000003,0.02291666666666667,1061.83,1.0,Shelving,0.0,1,34.93421052631579
PH10306,30635938,2027-09-08,Saleable,2257,2026-02-28,Omeprazole 40mg Capsules 10x10,Corvane Pharma,Pharma,Capsules,Below 25C,60.0,42.7,29.6,26.2,0.0331147039999999,6.62,15.0,8.0,4.0,32.0,119.8,236.84,1.0596705279999998,37.61666666666667,1.2456647821333295,1.1755208333333333,33855.0,2.0,Pallet racking,2.0,0,18.322368421052634
PH10306,30684969,2027-05-23,Saleable,4466,2026-02-28,Omeprazole 40mg Capsules 10x10,Corvane Pharma,Pharma,Capsules,Below 25C,60.0,42.7,29.6,26.2,0.0331147039999999,6.62,15.0,8.0,4.0,32.0,119.8,236.84,1.0596705279999998,74.43333333333334,2.4648378010666594,2.326041666666667,66990.0,3.0,Pallet racking,3.0,0,14.769736842105264
PH10307,30723210,2026-11-22,Saleable,10797,2026-02-28,Vitamin D3 1000IU Capsules 2x14,Corvane Pharma,Pharma,Capsules,Below 25C,200.0,42.7,29.5,21.2,0.0267,6.15,29.35,8.0,4.0,32.0,99.8,221.8,0.8544,53.985,1.4413995000000002,1.68703125,316891.95,2.0,Pallet racking,2.0,0,8.782894736842106
PH10307,30781077,2027-09-24,Saleable,15175,2026-02-28,Vitamin D3 1000IU Capsules 2x14,Corvane Pharma,Pharma,Capsules,Below 25C,200.0,42.7,29.5,21.2,0.0267,6.15,29.35,8.0,4.0,32.0,99.8,221.8,0.8544,75.875,2.0258625,2.37109375,445386.25,3.0,Pallet racking,3.0,0,18.848684210526315
PH10307,30717991,2028-11-30,Saleable,2017,2026-02-28,Vitamin D3 1000IU Capsules 2x14,Corvane Pharma,Pharma,Capsules,Below 25C,200.0,42.7,29.5,21.2,0.0267,6.15,29.35,8.0,4.0,32.0,99.8,221.8,0.8544,10.085,0.26926950000000005,0.31515625,59198.950000000004,1.0,Pallet racking,1.0,0,33.0921052631579
PH10307,30768021,2025-05-16,Expired,2239,2026-02-28,Vitamin D3 1000IU Capsules 2x14,Corvane Pharma,Pharma,Capsules,Below 25C,200.0,42.7,29.5,21.2,0.0267,6.15,29.35,8.0,4.0,32.0,99.8,221.8,0.8544,11.195,0.2989065,0.34984375,65714.65000000001,1.0,Quarantine,0.0,0,-9.473684210526317
PH10308,30821773,2027-10-06,Saleable,20866,2026-02-28,Pregabalin 75mg Capsules 10x10,Marwick Pharmaceuticals,Pharma,Capsules,Below 25C,100.0,42.3,32.3,19.2,0.02623,4.4,15.57,6.0,3.0,18.0,72.6,104.2,0.47214,208.66,5.4731518,11.592222222222222,324883.62,12.0,Pallet racking,12.0,0,19.24342105263158
PH10309,30971393,2028-09-10,Saleable,1362,2026-02-28,Fluoxetine 20mg Capsules 2x14,Venrick Laboratories,Pharma,Capsules,Below 25C,60.0,53.6,35.6,24.2,0.04618,8.74,7.05,2.0,4.0,8.0,111.8,94.92,0.36944,22.7,1.048286,2.8375,9602.1,3.0,Pallet racking,3.0,0,30.42763157894737
PH10309,30954084,2028-08-18,Saleable,8281,2026-02-28,Fluoxetine 20mg Capsules 2x14,Venrick Laboratories,Pharma,Capsules,Below 25C,60.0,53.6,35.6,24.2,0.04618,8.74,7.05,2.0,4.0,8.0,111.8,94.92,0.36944,138.01666666666668,6.373609666666667,17.252083333333335,58381.049999999996,18.0,Pallet racking,18.0,0,29.67105263157895
PH10309,30923731,2026-07-18,FOC,482,2026-02-28,Fluoxetine 20mg Capsules 2x14,Venrick Laboratories,Pharma,Capsules,Below 25C,60.0,53.6,35.6,24.2,0.04618,8.74,7.05,2.0,4.0,8.0,111.8,94.92,0.36944,8.033333333333333,0.3709793333333333,1.0041666666666667,3398.1,2.0,Pallet racking,2.0,0,4.605263157894737
PH10310,31034997,2026-09-22,Saleable,2220,2026-02-28,Amoxicillin 500mg Capsules 60s,Venrick Laboratories,Pharma,Capsules,Below 25C,120.0,40.2,32.3,25.8,0.0335,7.51,16.24,6.0,5.0,30.0,144.0,250.3,1.005,18.5,0.61975,0.6166666666666667,36052.799999999996,1.0,Pallet racking,1.0,0,6.776315789473685
PH10311,31186967,2026-08-09,Saleable,4303,2026-02-28,Gabapentin 300mg Capsules 3x10,Venrick Laboratories,Pharma,Capsules,Below 25C,120.0,40.3,34.3,21.7,0.03,6.87,10.55,6.0,5.0,30.0,123.5,231.1,0.8999999999999999,35.858333333333334,1.07575,1.1952777777777779,45396.65,2.0,Pallet racking,2.0,0,5.328947368421053
PH10311,31120108,2027-03-04,Saleable,42884,2026-02-28,Gabapentin 300mg Capsules 3x10,Venrick Laboratories,Pharma,Capsules,Below 25C,120.0,40.3,34.3,21.7,0.03,6.87,10.55,6.0,5.0,30.0,123.5,231.1,0.8999999999999999,357.3666666666667,10.721,11.912222222222223,452426.2,12.0,Pallet racking,12.0,0,12.138157894736842
PH10311,31111438,2028-04-26,Saleable,18465,2026-02-28,Gabapentin 300mg Capsules 3x10,Venrick Laboratories,Pharma,Capsules,Below 25C,120.0,40.3,34.3,21.7,0.03,6.87,10.55,6.0,5.0,30.0,123.5,231.1,0.8999999999999999,153.875,4.61625,5.129166666666666,194805.75,6.0,Pallet racking,6.0,0,25.92105263157895
PH10311,31157867,2026-06-26,Sample,1313,2026-02-28,Gabapentin 300mg Capsules 3x10,Venrick Laboratories,Pharma,Capsules,Below 25C,120.0,40.3,34.3,21.7,0.03,6.87,10.55,6.0,5.0,30.0,123.5,231.1,0.8999999999999999,10.941666666666666,0.32825,0.3647222222222222,13852.150000000001,1.0,Pallet racking,1.0,0,3.8815789473684212
PH10312,31247792,2028-07-17,Saleable,4899,2026-02-28,Amoxicillin 250mg Capsules 3x10,Corvane Pharma,Pharma,Capsules,Below 25C,120.0,38.3,26.8,24.2,0.02484,6.78,12.38,9.0,3.0,27.0,87.6,208.06,0.67068,40.825,1.0140930000000001,1.512037037037037,60649.62,2.0,Pallet racking,2.0,0,28.61842105263158
PH10313,31326892,2027-10-29,Saleable,23562,2026-02-28,Cefalexin 250mg Capsules 30s,Venrick Laboratories,Pharma,Capsules,Below 25C,100.0,36.4,29.2,24.6,0.02615,7.14,11.75,7.0,5.0,35.0,138.0,274.9,0.91525,235.62,6.161463,6.732,276853.5,7.0,Pallet racking,7.0,0,20.0
PH10314,31466944,2027-07-24,Saleable,7822,2026-02-28,Fish Oil Omega-3 1000mg Capsules 30s,Corvane Pharma,Pharma,Capsules,Below 25C,100.0,31.9,34.0,28.8,0.03124,4.45,27.11,8.0,3.0,24.0,101.4,131.8,0.74976,78.22,2.4435928,3.2591666666666668,212054.41999999998,4.0,Pallet racking,4.0,0,16.80921052631579
PH10315,31563881,2028-09-24,Saleable,975,2026-02-28,Cefalexin 250mg Capsules 60s,Venrick Laboratories,Pharma,Capsules,Below 25C,200.0,43.4,36.3,29.9,0.04711,7.13,11.49,6.0,5.0,30.0,164.5,238.9,1.4133,4.875,0.22966124999999998,0.1625,11202.75,1.0,Shelving,0.0,1,30.888157894736842
PH10315,31530923,2027-03-17,Saleable,1627,2026-02-28,Cefalexin 250mg Capsules 60s,Venrick Laboratories,Pharma,Capsules,Below 25C,200.0,43.4,36.3,29.9,0.04711,7.13,11.49,6.0,5.0,30.0,164.5,238.9,1.4133,8.135,0.38323985,0.27116666666666667,18694.23,1.0,Pallet racking,1.0,0,12.56578947368421
PH10316,31659292,2028-09-18,Saleable,1770,2026-02-28,Doxycycline 100mg Capsules 30s,Venrick Laboratories,Pharma,Capsules,Below 25C,100.0,30.9,37.7,26.3,0.03064,6.96,16.08,9.0,2.0,18.0,67.6,150.28,0.55152,17.7,0.542328,0.9833333333333333,28461.6,1.0,Pallet racking,1.0,0,30.690789473684212
PH10317,31748407,2028-01-07,Saleable,3267,2026-02-28,Omeprazole 20mg Capsules 60s,Corvane Pharma,Pharma,Capsules,Below 25C,200.0,31.7,39.8,17.8,0.02246,4.33,25.45,9.0,7.0,63.0,139.60000000000002,297.79,1.41498,16.335,0.36688410000000005,0.2592857142857143,83145.15,1.0,Pallet racking,1.0,0,22.30263157894737
PH10317,31718984,2026-11-27,Saleable,694,2026-02-28,Omeprazole 20mg Capsules 60s,Corvane Pharma,Pharma,Capsules,Below 25C,200.0,31.7,39.8,17.8,0.02246,4.33,25.45,9.0,7.0,63.0,139.60000000000002,297.79,1.41498,3.47,0.07793620000000001,0.05507936507936508,17662.3,1.0,Shelving,0.0,1,8.947368421052632
PH10318,31881639,2027-02-05,Saleable,2435,2026-02-28,Cefalexin 500mg Capsules 10x10,Corvane Pharma,Pharma,Capsules,Below 25C,60.0,40.5,28.7,22.9,0.02662,7.29,9.08,8.0,5.0,40.0,129.5,316.6,1.0648,40.583333333333336,1.0803283333333336,1.0145833333333334,22109.8,2.0,Pallet racking,2.0,0,11.25
PH10318,31834936,2026-11-11,Saleable,353,2026-02-28,Cefalexin 500mg Capsules 10x10,Corvane Pharma,Pharma,Capsules,Below 25C,60.0,40.5,28.7,22.9,0.02662,7.29,9.08,8.0,5.0,40.0,129.5,316.6,1.0648,5.883333333333334,0.15661433333333336,0.14708333333333334,3205.2400000000002,1.0,Shelving,0.0,1,8.421052631578947
PH10319,31932955,2027-06-06,Saleable,2158,2026-02-28,Cefalexin 500mg Capsules 3x10,Corvane Pharma,Pharma,Capsules,Below 25C,120.0,50.3,38.8,29.9,0.05835,13.07,17.28,3.0,3.0,9.0,104.7,142.63,0.52515,17.983333333333334,1.0493275,1.9981481481481482,37290.240000000005,2.0,Pallet racking,2.0,0,15.230263157894738
PH10320,32056246,2027-04-25,Saleable,414,2026-02-28,Tamsulosin 400mcg Capsules 3x10,Venrick Laboratories,Pharma,Capsules,Below 25C,60.0,51.1,26.0,21.8,0.02896,5.44,8.43,6.0,5.0,30.0,124.0,188.2,0.8688,6.9,0.199824,0.23,3490.02,1.0,Shelving,0.0,1,13.848684210526317
PH10320,32028069,2027-02-15,Saleable,352,2026-02-28,Tamsulosin 400mcg Capsules 3x10,Venrick Laboratories,Pharma,Capsules,Below 25C,60.0,51.1,26.0,21.8,0.02896,5.44,8.43,6.0,5.0,30.0,124.0,188.2,0.8688,5.866666666666666,0.16989866666666664,0.19555555555555554,2967.3599999999997,1.0,Shelving,0.0,1,11.578947368421053
PH10321,32195828,2027-10-29,Saleable,7589,2026-02-28,Cefalexin 250mg Capsules 2x14,Venrick Laboratories,Pharma,Capsules,Below 25C,120.0,40.3,27.3,17.5,0.01925,3.07,7.54,8.0,6.0,48.0,120.0,172.36,0.924,63.24166666666667,1.2174020833333332,1.3175347222222222,57221.06,2.0,Pallet racking,2.0,0,20.0
PH10321,32114903,2028-09-03,Saleable,629,2026-02-28,Cefalexin 250mg Capsules 2x14,Venrick Laboratories,Pharma,Capsules,Below 25C,120.0,40.3,27.3,17.5,0.01925,3.07,7.54,8.0,6.0,48.0,120.0,172.36,0.924,5.241666666666666,0.10090208333333332,0.10920138888888888,4742.66,1.0,Shelving,0.0,1,30.197368421052634
PH10322,32214257,2028-05-20,Saleable,225,2026-02-28,Fluoxetine 20mg Capsules 10x10,Marwick Pharmaceuticals,Pharma,Capsules,Below 25C,200.0,32.3,29.9,23.3,0.0225,5.16,12.55,12.0,6.0,72.0,154.8,396.52,1.62,1.125,0.025312499999999998,0.015625,2823.75,1.0,Shelving,0.0,1,26.710526315789476
PH10322,32280191,2028-06-30,Saleable,1020,2026-02-28,Fluoxetine 20mg Capsules 10x10,Marwick Pharmaceuticals,Pharma,Capsules,Below 25C,200.0,32.3,29.9,23.3,0.0225,5.16,12.55,12.0,6.0,72.0,154.8,396.52,1.62,5.1,0.11474999999999999,0.07083333333333333,12801.0,1.0,Shelving,0.0,1,28.05921052631579
PH10322,32267770,2026-09-07,Saleable,271,2026-02-28,Fluoxetine 20mg Capsules 10x10,Marwick Pharmaceuticals,Pharma,Capsules,Below 25C,200.0,32.3,29.9,23.3,0.0225,5.16,12.55,12.0,6.0,72.0,154.8,396.52,1.62,1.355,0.030487499999999997,0.018819444444444444,3401.05,1.0,Shelving,0.0,1,6.282894736842105
PH10323,32360761,2027-01-11,Saleable,12254,2026-02-28,Amoxicillin 250mg Capsules 60s,Venrick Laboratories,Pharma,Capsules,Below 25C,100.0,41.1,28.3,25.5,0.02966,7.78,27.11,8.0,4.0,32.0,117.0,273.96000000000004,0.94912,122.54,3.6345364,3.829375,332205.94,4.0,Pallet racking,4.0,0,10.427631578947368
PH10324,32441349,2028-01-31,Saleable,499,2026-02-28,Omeprazole 20mg Capsules 3x10,Corvane Pharma,Pharma,Capsules,Below 25C,60.0,48.1,26.3,20.2,0.02555,3.94,9.17,8.0,5.0,40.0,116.0,182.6,1.022,8.316666666666666,0.21249083333333332,0.20791666666666667,4575.83,1.0,Shelving,0.0,1,23.092105263157897
PH10324,32497534,2026-04-13,Damaged,14,2026-02-28,Omeprazole 20mg Capsules 3x10,Corvane Pharma,Pharma,Capsules,Below 25C,60.0,48.1,26.3,20.2,0.02555,3.94,9.17,8.0,5.0,40.0,116.0,182.6,1.022,0.23333333333333334,0.005961666666666666,0.005833333333333334,128.38,1.0,Quarantine,0.0,0,1.4473684210526316
PH10325,32518253,2028-04-12,Saleable,70,2026-02-28,Omeprazole 20mg Capsules 10x10,Venrick Laboratories,Pharma,Capsules,Below 25C,60.0,41.2,38.0,27.6,0.04321,11.68,9.64,6.0,4.0,24.0,125.4,305.32,1.03704,1.1666666666666667,0.05041166666666667,0.04861111111111111,674.8000000000001,1.0,Shelving,0.0,1,25.460526315789476
PH10325,32569311,2026-10-15,Saleable,109,2026-02-28,Omeprazole 20mg Capsules 10x10,Venrick Laboratories,Pharma,Capsules,Below 25C,60.0,41.2,38.0,27.6,0.04321,11.68,9.64,6.0,4.0,24.0,125.4,305.32,1.03704,1.8166666666666667,0.07849816666666666,0.07569444444444444,1050.76,1.0,Shelving,0.0,1,7.532894736842105
PH10326,32697215,2028-04-24,Saleable,3351,2026-02-28,Cefalexin 500mg Capsules 60s,Solandra Health,Pharma,Capsules,Below 25C,100.0,30.9,29.9,21.6,0.01996,3.03,19.87,12.0,3.0,36.0,79.80000000000001,134.07999999999998,0.71856,33.51,0.6688595999999999,0.9308333333333333,66584.37000000001,1.0,Pallet racking,1.0,0,25.855263157894736
PH10326,32676210,2027-11-28,Sample,67,2026-02-28,Cefalexin 500mg Capsules 60s,Solandra Health,Pharma,Capsules,Below 25C,100.0,30.9,29.9,21.6,0.01996,3.03,19.87,12.0,3.0,36.0,79.80000000000001,134.07999999999998,0.71856,0.67,0.0133732,0.018611111111111113,1331.29,1.0,Shelving,0.0,1,20.986842105263158
PH10327,32739982,2027-07-08,Saleable,1176,2026-02-28,Vitamin D3 1000IU Capsules 60s,Venrick Laboratories,Pharma,Capsules,Below 25C,60.0,40.0,35.5,28.5,0.04047,10.91,28.24,6.0,2.0,12.0,72.0,155.92000000000002,0.4856399999999999,19.6,0.793212,1.6333333333333335,33210.24,2.0,Pallet racking,2.0,0,16.282894736842106
PH10327,32792927,2027-03-26,Saleable,547,2026-02-28,Vitamin D3 1000IU Capsules 60s,Venrick Laboratories,Pharma,Capsules,Below 25C,60.0,40.0,35.5,28.5,0.04047,10.91,28.24,6.0,2.0,12.0,72.0,155.92000000000002,0.4856399999999999,9.116666666666667,0.3689515,0.7597222222222223,15447.279999999999,1.0,Pallet racking,1.0,0,12.86184210526316
PH10328,32861540,2028-10-28,Saleable,1435,2026-02-28,Amoxicillin 250mg Capsules 10x10,Corvane Pharma,Pharma,Capsules,Below 25C,60.0,46.0,38.3,20.0,0.03524,6.59,15.26,6.0,3.0,18.0,75.0,143.62,0.63432,23.916666666666668,0.8428233333333334,1.3287037037037037,21898.1,2.0,Pallet racking,2.0,0,32.006578947368425
PH10328,32892301,2026-08-08,Saleable,2761,2026-02-28,Amoxicillin 250mg Capsules 10x10,Corvane Pharma,Pharma,Capsules,Below 25C,60.0,46.0,38.3,20.0,0.03524,6.59,15.26,6.0,3.0,18.0,75.0,143.62,0.63432,46.016666666666666,1.6216273333333333,2.5564814814814816,42132.86,3.0,Pallet racking,3.0,0,5.296052631578948
PH10328,32867725,2027-02-08,Sample,83,2026-02-28,Amoxicillin 250mg Capsules 10x10,Corvane Pharma,Pharma,Capsules,Below 25C,60.0,46.0,38.3,20.0,0.03524,6.59,15.26,6.0,3.0,18.0,75.0,143.62,0.63432,1.3833333333333333,0.04874866666666667,0.07685185185185185,1266.58,1.0,Shelving,0.0,1,11.348684210526317
PH10328,32813112,2025-07-14,Expired,335,2026-02-28,Amoxicillin 250mg Capsules 10x10,Corvane Pharma,Pharma,Capsules,Below 25C,60.0,46.0,38.3,20.0,0.03524,6.59,15.26,6.0,3.0,18.0,75.0,143.62,0.63432,5.583333333333333,0.19675666666666666,0.3101851851851852,5112.1,1.0,Quarantine,0.0,0,-7.532894736842105
PH10329,32984052,2028-01-22,Saleable,189,2026-02-28,Pregabalin 150mg Capsules 60s,Venrick Laboratories,Pharma,Capsules,Below 25C,120.0,38.1,28.2,21.6,0.02321,4.31,24.79,9.0,6.0,54.0,144.60000000000002,257.74,1.25334,1.575,0.03655575,0.029166666666666667,4685.3099999999995,1.0,Shelving,0.0,1,22.79605263157895
PH10329,32961424,2027-10-07,Saleable,268,2026-02-28,Pregabalin 150mg Capsules 60s,Venrick Laboratories,Pharma,Capsules,Below 25C,120.0,38.1,28.2,21.6,0.02321,4.31,24.79,9.0,6.0,54.0,144.60000000000002,257.74,1.25334,2.2333333333333334,0.05183566666666667,0.04135802469135803,6643.719999999999,1.0,Shelving,0.0,1,19.276315789473685
PH10330,33071458,2028-09-28,Saleable,2130,2026-02-28,Fish Oil Omega-3 1000mg Capsules 60s,Venrick Laboratories,Pharma,Capsules,Below 25C,60.0,50.8,29.9,27.0,0.04101,8.8,7.66,6.0,5.0,30.0,150.0,289.0,1.2303,35.5,1.455855,1.1833333333333333,16315.800000000001,2.0,Pallet racking,2.0,0,31.019736842105264
PH10330,33035365,2027-08-12,FOC,106,2026-02-28,Fish Oil Omega-3 1000mg Capsules 60s,Venrick Laboratories,Pharma,Capsules,Below 25C,60.0,50.8,29.9,27.0,0.04101,8.8,7.66,6.0,5.0,30.0,150.0,289.0,1.2303,1.7666666666666666,0.07245099999999999,0.058888888888888886,811.96,1.0,Shelving,0.0,1,17.43421052631579
PH10331,33176028,2027-09-02,Saleable,5860,2026-02-28,Cetirizine 5mg/5ml Syrup 200ml,Solandra Health,Pharma,Syrups,Below 25C,36.0,40.6,24.4,23.4,0.02318,13.92,6.94,8.0,3.0,24.0,85.19999999999999,359.08,0.5563199999999999,162.77777777777777,3.7731888888888885,6.782407407407407,40668.4,7.0,Pallet racking,7.0,0,18.125
PH10332,33221868,2026-08-23,Saleable,339,2026-02-28,Paracetamol 120mg/5ml Syrup 100ml,Solandra Health,Pharma,Syrups,Below 25C,24.0,34.3,25.5,16.6,0.01452,11.39,3.26,7.0,7.0,49.0,131.20000000000002,583.11,0.71148,14.125,0.205095,0.288265306122449,1105.1399999999999,1.0,Shelving,0.0,1,5.7894736842105265
PH10332,33234401,2026-07-30,Saleable,467,2026-02-28,Paracetamol 120mg/5ml Syrup 100ml,Solandra Health,Pharma,Syrups,Below 25C,24.0,34.3,25.5,16.6,0.01452,11.39,3.26,7.0,7.0,49.0,131.20000000000002,583.11,0.71148,19.458333333333332,0.282535,0.39710884353741494,1522.4199999999998,1.0,Pallet racking,1.0,0,5.0
PH10333,33362607,2029-01-08,Saleable,2707,2026-02-28,Cough Expectorant Syrup 100ml,Halvora Healthcare,Pharma,Syrups,Below 25C,24.0,45.0,21.6,19.4,0.01886,14.68,6.47,10.0,4.0,40.0,92.6,612.2,0.7544,112.79166666666667,2.127250833333333,2.8197916666666667,17514.29,3.0,Pallet racking,3.0,0,34.375
PH10334,33493870,2026-11-09,Saleable,1920,2026-02-28,Multivitamin Syrup 200ml,Halvora Healthcare,Pharma,Syrups,Below 25C,24.0,40.6,20.4,15.2,0.01259,8.25,8.59,10.0,7.0,70.0,121.4,602.5,0.8813000000000001,80.0,1.0072,1.1428571428571428,16492.8,2.0,Pallet racking,2.0,0,8.355263157894738
PH10334,33481309,2028-06-06,Saleable,24251,2026-02-28,Multivitamin Syrup 200ml,Halvora Healthcare,Pharma,Syrups,Below 25C,24.0,40.6,20.4,15.2,0.01259,8.25,8.59,10.0,7.0,70.0,121.4,602.5,0.8813000000000001,1010.4583333333334,12.721670416666667,14.435119047619049,208316.09,15.0,Pallet racking,15.0,0,27.269736842105264
PH10335,33589217,2027-06-18,Saleable,12214,2026-02-28,Iron Tonic Syrup 200ml,Solandra Health,Pharma,Syrups,Below 25C,36.0,33.3,25.7,18.3,0.01566,8.82,4.69,12.0,6.0,72.0,124.8,765.88,1.12752,339.27777777777777,5.31309,4.7121913580246915,57283.66,5.0,Pallet racking,5.0,0,15.625
PH10335,33597702,2027-12-14,Saleable,13,2026-02-28,Iron Tonic Syrup 200ml,Solandra Health,Pharma,Syrups,Below 25C,36.0,33.3,25.7,18.3,0.01566,8.82,4.69,12.0,6.0,72.0,124.8,765.88,1.12752,0.3611111111111111,0.005655,0.005015432098765432,60.970000000000006,1.0,Shelving,0.0,1,21.513157894736842
PH10335,33579651,2027-02-08,Saleable,16956,2026-02-28,Iron Tonic Syrup 200ml,Solandra Health,Pharma,Syrups,Below 25C,36.0,33.3,25.7,18.3,0.01566,8.82,4.69,12.0,6.0,72.0,124.8,765.88,1.12752,471.0,7.37586,6.541666666666667,79523.64,7.0,Pallet racking,7.0,0,11.348684210526317
PH10336,33628939,2027-04-23,Saleable,886,2026-02-28,Iron Tonic Syrup 60ml,Solandra Health,Pharma,Syrups,Below 25C,48.0,40.9,22.5,20.9,0.01923,15.14,5.3,8.0,5.0,40.0,119.5,751.72,0.7692,18.458333333333332,0.35495375,0.4614583333333333,4695.8,1.0,Pallet racking,1.0,0,13.782894736842106
PH10338,33885709,2029-01-11,Saleable,19925,2026-02-28,Paracetamol 120mg/5ml Syrup 60ml,Halvora Healthcare,Pharma,Syrups,Below 25C,60.0,30.8,30.3,16.8,0.01568,11.82,3.6,8.0,7.0,56.0,132.60000000000002,686.9200000000001,0.87808,332.0833333333333,5.207066666666666,5.930059523809524,71730.0,6.0,Pallet racking,6.0,0,34.473684210526315
PH10338,33859111,2026-09-30,Saleable,2081,2026-02-28,Paracetamol 120mg/5ml Syrup 60ml,Halvora Healthcare,Pharma,Syrups,Below 25C,60.0,30.8,30.3,16.8,0.01568,11.82,3.6,8.0,7.0,56.0,132.60000000000002,686.9200000000001,0.87808,34.68333333333333,0.5438346666666666,0.619345238095238,7491.6,1.0,Pallet racking,1.0,0,7.0394736842105265
PH10339,33941741,2027-08-12,Saleable,6537,2026-02-28,Amoxicillin 125mg/5ml Dry Syrup 60ml,Halvora Healthcare,Pharma,Syrups,Below 25C,24.0,42.6,21.4,15.1,0.01377,8.79,4.4,10.0,7.0,70.0,120.7,640.3,0.9639,272.375,3.75060375,3.8910714285714287,28762.800000000003,4.0,Pallet racking,4.0,0,17.43421052631579
PH10340,34077922,2028-01-28,Saleable,40498,2026-02-28,Loratadine 5mg/5ml Syrup 200ml,Halvora Healthcare,Pharma,Syrups,Below 25C,60.0,41.2,29.9,15.9,0.01959,15.04,6.84,6.0,8.0,48.0,142.2,837.16,0.94032,674.9666666666667,13.222597,14.061805555555557,277006.32,15.0,Pallet racking,15.0,0,22.99342105263158
PH10342,34216457,2026-08-02,Saleable,265,2026-02-28,Ibuprofen 100mg/5ml Suspension 60ml,Halvora Healthcare,Pharma,Syrups,Below 25C,36.0,43.7,26.2,18.2,0.02084,15.91,6.03,8.0,5.0,40.0,106.0,915.96,0.8336,7.361111111111111,0.15340555555555555,0.18402777777777776,1597.95,1.0,Shelving,0.0,1,5.098684210526316
PH10342,34222685,2028-02-01,Saleable,775,2026-02-28,Ibuprofen 100mg/5ml Suspension 60ml,Halvora Healthcare,Pharma,Syrups,Below 25C,36.0,43.7,26.2,18.2,0.02084,15.91,6.03,8.0,5.0,40.0,106.0,915.96,0.8336,21.52777777777778,0.4486388888888889,0.5381944444444444,4673.25,1.0,Pallet racking,1.0,0,23.125
PH10342,34225106,2028-01-26,Saleable,22,2026-02-28,Ibuprofen 100mg/5ml Suspension 60ml,Halvora Healthcare,Pharma,Syrups,Below 25C,36.0,43.7,26.2,18.2,0.02084,15.91,6.03,8.0,5.0,40.0,106.0,915.96,0.8336,0.6111111111111112,0.012735555555555557,0.015277777777777779,132.66,1.0,Shelving,0.0,1,22.92763157894737
PH10342,34254335,2028-11-13,Saleable,367,2026-02-28,Ibuprofen 100mg/5ml Suspension 60ml,Halvora Healthcare,Pharma,Syrups,Below 25C,36.0,43.7,26.2,18.2,0.02084,15.91,6.03,8.0,5.0,40.0,106.0,915.96,0.8336,10.194444444444445,0.21245222222222224,0.2548611111111111,2213.01,1.0,Shelving,0.0,1,32.53289473684211
PH10343,34310048,2028-02-13,Saleable,5083,2026-02-28,Cough Expectorant Syrup 60ml,Halvora Healthcare,Pharma,Syrups,Below 25C,24.0,33.0,34.9,23.6,0.02718,19.58,8.47,7.0,3.0,21.0,85.80000000000001,436.18,0.57078,211.79166666666666,5.756497499999999,10.08531746031746,43053.01,11.0,Pallet racking,11.0,0,23.519736842105264
PH10344,34457103,2027-04-11,Saleable,63,2026-02-28,Cetirizine 5mg/5ml Syrup 60ml,Halvora Healthcare,Pharma,Syrups,Below 25C,48.0,42.4,29.2,19.1,0.02365,15.06,9.19,8.0,5.0,40.0,110.5,627.4,0.946,1.3125,0.031040625000000002,0.0328125,578.9699999999999,1.0,Shelving,0.0,1,13.388157894736842
